sep=,
Time,x-Position,y-Position,Distance,Collision
34.6,2,0,48.57058,
34.62,2,0,48.9036,
34.64,2,0,49.07112,
34.66,2,0,49.23933,
34.68,2,0,49.40821,
34.7,2,0,49.57775,
34.72,2,0,49.74796,
34.74,2,0,50.02199,
34.76,2,0,50.19389,
34.78,2,0,50.53956,
34.8,2,0,50.74894,
34.82,2,0,50.94663,
34.84,2,0,51.12794,
34.86,2,0,51.4652,
34.88,2,0,51.4652,
34.9,2,0,51.70063,
34.92,2,0,52.00793,
34.94,2,0,52.15924,
34.96,2,0,52.30978,
34.98,2,0,52.45995,
35,2,0,52.61004,
35.02,2,0,52.91078,
35.04,2,0,52.91078,
35.06,2,0,53.28732,
35.08,2,0,53.43953,
35.1,2,0,53.59239,
35.12,2,0,53.7459,
35.14,2,0,53.90006,
35.16,2,0,54.21036,
35.18,2,0,54.36653,
35.2,2,0,54.60371,
35.22,2,0,54.76155,
35.24,2,0,54.92004,
35.26,2,0,55.07918,
35.28,2,0,55.23943,
35.3,2,0,55.56056,
35.32,2,0,55.72232,
35.34,2,0,55.8847,
35.36,2,0,56.11947,
35.38,2,0,56.3226,
35.4,2,0,56.51361,
35.42,2,0,56.69064,
35.44,2,0,57.01208,
35.46,2,0,57.16169,
35.48,2,0,57.30642,
35.5,2,0,57.44846,
35.52,2,0,57.67914,
35.54,2,0,57.81537,
35.56,2,0,57.95103,
35.58,2,0,58.08648,
35.6,2,0,58.35765,
35.62,2,0,58.49372,
35.64,2,0,58.63023,
35.66,2,0,58.76729,
35.68,2,0,58.98105,
35.7,2,0,59.11964,
35.72,2,0,59.25888,
35.74,2,0,59.53936,
35.76,2,0,59.68061,
35.78,2,0,59.82255,
35.8,2,0,59.96515,
35.82,2,0,60.10845,
35.84,2,0,60.33169,
35.86,2,0,60.4767,
35.88,2,0,60.62238,
35.9,2,0,60.91573,
35.92,2,0,61.10803,
35.94,2,0,61.28801,
35.96,2,0,61.44795,
35.98,2,0,61.59654,
36,2,0,61.79665,
36.02,2,0,61.92808,
36.04,2,0,62.10675,
36.06,2,0,62.23095,
36.08,2,0,62.47583,
36.1,2,0,62.59752,
36.12,2,0,62.71909,
36.14,2,0,62.8408,
36.16,2,0,63.01937,
36.18,2,0,63.142,
36.2,2,0,63.26515,
36.22,2,0,63.51324,
36.24,2,0,63.63826,
36.26,2,0,63.76395,
36.28,2,0,63.8903,
36.3,2,0,64.01735,
36.32,2,0,64.20415,
36.34,2,0,64.33289,
36.36,2,0,64.59244,
36.38,2,0,64.72324,
36.4,2,0,64.85473,
36.42,2,0,64.9869,
36.44,2,0,65.11974,
36.46,2,0,65.25324,
36.48,2,0,65.52921,
36.5,2,0,65.80701,
36.52,2,0,65.9363,
36.54,2,0,66.06113,
36.56,2,0,66.18327,
36.58,2,0,66.30347,
36.6,2,0,66.54063,
36.62,2,0,66.54063,
36.64,2,0,66.82434,
36.66,2,0,66.94234,
36.68,2,0,67.06068,
36.7,2,0,67.17949,
36.72,2,0,67.29881,
36.74,2,0,67.53915,
36.76,2,0,67.66025,
36.78,2,0,67.83962,
36.8,2,0,67.96231,
36.82,2,0,68.08566,
